Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
487.46,1,0.014,-0.08,0,-0.019,-0.068,-0.004,-1.521,-0.08,-1.833,0,0
487.56,1,0.016,-0.035,-0.021,0.006,-0.055,-0.008,-1.52,-0.073,-1.83,0,0
487.66,1,-0.023,-0.024,-0.013,-0.004,-0.039,-0.013,-1.517,-0.068,-1.827,0,0
487.76,1,0.003,-0.021,0,-0.007,-0.03,-0.008,-1.517,-0.061,-1.824,0,0
487.87,1,0.005,-0.008,-0.017,-0.001,-0.019,-0.008,-1.52,-0.053,-1.821,0,0
487.96,1,-0.016,0.009,-0.017,-0.005,0.001,-0.016,-1.519,-0.051,-1.817,0,0
488.07,1,-0.048,-0.025,-0.004,-0.028,-0.01,-0.01,-1.519,-0.05,-1.814,0,0
488.17,1,-0.021,-0.046,-0.008,-0.031,-0.03,-0.009,-1.519,-0.05,-1.81,0,0
488.26,1,-0.005,-0.094,0.009,-0.018,-0.06,-0.003,-1.518,-0.05,-1.805,0,0
488.36,1,0.004,-0.064,-0.002,-0.004,-0.071,0.003,-1.516,-0.041,-1.801,0,0
488.46,1,0.013,-0.037,-0.001,0.009,-0.053,-0.002,-1.515,-0.03,-1.797,0,0
488.56,1,0.018,-0.026,-0.003,0.009,-0.039,0,-1.516,-0.026,-1.793,0,0
488.67,1,-0.016,-0.027,-0.013,0.005,-0.029,-0.006,-1.514,-0.029,-1.789,0,0
488.76,1,-0.056,-0.039,-0.007,-0.027,-0.035,-0.01,-1.513,-0.023,-1.784,0,0
488.86,1,-0.039,-0.063,0,-0.043,-0.05,-0.003,-1.514,-0.015,-1.779,0,0
488.97,1,0.021,-0.061,0.005,-0.015,-0.054,0.002,-1.514,-0.008,-1.774,0,0
489.06,1,0.008,-0.016,-0.015,0.006,-0.043,-0.007,-1.511,-0.007,-1.769,0,0
489.16,1,-0.01,-0.038,0.015,-0.002,-0.031,0,-1.511,-0.008,-1.764,0,0
489.27,1,-0.046,-0.032,-0.004,-0.023,-0.033,0.001,-1.511,-0.006,-1.759,0,0
489.37,1,-0.022,-0.01,0.02,-0.024,-0.024,0.007,-1.51,-0.007,-1.754,0,0
489.46,1,-0.008,0,0.007,-0.016,-0.012,0.01,-1.51,-0.005,-1.749,0,0
489.57,1,0.004,-0.037,0.042,-0.012,-0.024,0.024,-1.51,-0.004,-1.744,0,0
489.66,1,0.038,-0.022,0.044,0.013,-0.024,0.038,-1.511,-0.004,-1.74,0,0
489.76,1,0.021,-0.059,0.056,0.024,-0.034,0.042,-1.513,0.001,-1.736,0,0
489.87,1,-0.011,-0.056,0.068,0.012,-0.049,0.06,-1.515,0.005,-1.731,0,0
489.96,1,-0.039,-0.056,0.074,-0.014,-0.054,0.067,-1.516,0.005,-1.726,0,0
490.06,1,-0.037,0.031,0.07,-0.032,-0.029,0.071,-1.515,0.004,-1.723,0,0
490.17,1,0.012,0.015,0.068,-0.015,0.008,0.067,-1.515,0.004,-1.718,0,0
490.28,1,-0.03,0.016,0.068,-0.013,0.02,0.069,-1.515,0.004,-1.715,0,0
490.37,1,-0.063,-0.064,0.079,-0.038,-0.018,0.075,-1.515,0.004,-1.71,0,0
490.47,1,-0.021,-0.031,0.089,-0.041,-0.035,0.077,-1.516,0.003,-1.706,0,0
490.57,1,-0.002,-0.007,0.079,-0.019,-0.024,0.083,-1.523,0.003,-1.703,0,0
490.67,1,-0.024,-0.018,0.064,-0.015,-0.015,0.075,-1.533,0.007,-1.698,0,0
490.77,1,-0.01,-0.043,0.087,-0.019,-0.026,0.074,-1.544,0.007,-1.694,0,0
490.87,1,0.075,0.052,0.072,0.023,-0.003,0.082,-1.554,0,-1.691,0,0
490.97,1,0.048,0.083,0.042,0.05,0.042,0.059,-1.553,0.001,-1.689,0,0
491.08,1,-0.028,0.013,0.068,0.018,0.045,0.06,-1.554,0,-1.687,0,0
491.17,1,-0.057,0.012,0.076,-0.025,0.017,0.068,-1.555,-0.001,-1.684,0,0
491.27,1,-0.018,0.056,0.059,-0.034,0.034,0.066,-1.555,-0.002,-1.682,0,0
491.37,1,0.009,0.081,0.053,-0.012,0.06,0.063,-1.554,-0.001,-1.68,0,0
491.47,1,0.007,0.035,0.062,0.001,0.055,0.059,-1.554,-0.001,-1.678,0,0
491.57,1,-0.038,-0.022,0.084,-0.01,0.024,0.067,-1.555,-0.001,-1.675,0,0
491.68,1,-0.044,-0.028,0.081,-0.032,-0.009,0.078,-1.556,-0.002,-1.672,0,0
491.77,1,0.006,0.01,0.053,-0.018,-0.003,0.067,-1.554,-0.001,-1.668,0,0
491.87,1,-0.003,-0.03,0.052,-0.008,-0.018,0.062,-1.554,0.001,-1.665,0,0
491.97,1,-0.016,0,0.058,-0.01,-0.01,0.054,-1.554,0.002,-1.661,0,0
492.07,1,-0.019,0,0.054,-0.016,-0.007,0.053,-1.554,0.002,-1.657,0,0
492.17,1,0.009,-0.002,0.069,-0.008,-0.003,0.062,-1.554,0.004,-1.654,0,0
492.27,1,-0.015,0.013,0.042,-0.001,0.005,0.056,-1.556,0.002,-1.65,0,0
492.37,1,-0.049,0.031,0.049,-0.026,0.016,0.05,-1.566,0.011,-1.646,0,0
492.47,1,-0.02,0.005,0.049,-0.033,0.015,0.051,-1.572,0.013,-1.643,0,0
492.57,1,0.043,-0.002,0.025,0.003,0.004,0.041,-1.579,0.012,-1.639,0,0
492.69,1,0.031,-0.006,0.03,0.026,0,0.031,-1.584,0.015,-1.635,0,0
492.77,1,0.03,0.014,0.015,0.026,0.006,0.024,-1.587,0.016,-1.632,0,0
492.88,1,0.007,0.009,0.007,0.023,0.013,0.014,-1.589,0.021,-1.628,0,0
492.98,1,-0.024,0.039,0.005,-0.002,0.017,0.006,-1.587,0.02,-1.625,0,0
493.08,1,0.023,0,0.047,-0.013,0.011,0.017,-1.587,0.02,-1.621,0,0
493.18,1,-0.012,0.009,0.007,0.004,0.013,0.024,-1.586,0.018,-1.618,0,0
493.28,1,-0.017,0.018,-0.008,0.004,0.012,0.003,-1.587,0.014,-1.615,0,0
493.38,1,-0.028,0.012,0.044,-0.019,0.017,0.027,-1.588,0.013,-1.611,0,0
493.48,1,0.003,0.004,0.001,-0.009,0.008,0.019,-1.588,0.015,-1.608,0,0
493.58,1,-0.004,-0.018,0.022,-0.006,0,0.018,-1.588,0.018,-1.604,0,0
493.68,1,-0.024,-0.023,0.003,-0.011,-0.014,0.014,-1.589,0.018,-1.601,0,0
493.78,1,-0.014,-0.022,0.002,-0.015,-0.02,0.004,-1.589,0.02,-1.597,0,0
493.88,1,0.001,-0.02,0.008,-0.007,-0.021,0.005,-1.591,0.025,-1.594,0,0
493.98,1,-0.013,-0.01,0.016,-0.011,-0.016,0.009,-1.592,0.028,-1.59,0,0
494.08,1,-0.025,-0.003,0.007,-0.02,-0.009,0.012,-1.593,0.031,-1.586,0,0
494.18,1,-0.007,-0.035,0.005,-0.019,-0.024,0.006,-1.594,0.03,-1.582,0,0
494.28,1,-0.017,0.014,0.006,-0.009,-0.005,0.006,-1.598,0.035,-1.578,0,0
494.38,1,-0.007,-0.027,-0.003,-0.01,-0.011,0.003,-1.596,0.035,-1.574,0,0
494.48,1,0.003,0.003,-0.034,-0.012,-0.009,-0.014,-1.594,0.034,-1.57,0,0
494.59,1,-0.053,-0.001,-0.033,-0.017,-0.002,-0.025,-1.595,0.038,-1.566,0,0
494.68,1,-0.02,0.013,0.001,-0.032,0.001,-0.018,-1.595,0.039,-1.563,0,0
494.78,1,0.058,0.033,0.005,0.012,0.016,-0.001,-1.594,0.042,-1.56,0,0
494.88,1,0.005,0.019,-0.038,0.023,0.022,-0.017,-1.59,0.044,-1.556,0,0
494.98,1,-0.095,-0.018,-0.015,-0.031,0.007,-0.023,-1.59,0.045,-1.553,0,0
495.09,1,-0.101,-0.01,-0.002,-0.079,-0.004,-0.011,-1.59,0.042,-1.55,0,0
495.18,1,0.009,0.004,-0.013,-0.053,-0.007,-0.011,-1.59,0.039,-1.548,0,0
495.29,1,0.025,0.032,-0.009,0.001,0.013,-0.01,-1.59,0.038,-1.547,0,0
495.38,1,-0.017,0.028,-0.006,0.006,0.028,-0.007,-1.589,0.034,-1.544,0,0
495.48,1,-0.054,0.03,-0.02,-0.025,0.026,-0.013,-1.588,0.031,-1.542,0,0
495.58,1,-0.052,-0.014,-0.018,-0.04,0.014,-0.015,-1.586,0.031,-1.539,0,0
495.69,1,0.01,-0.017,0.002,-0.026,-0.009,-0.009,-1.586,0.032,-1.536,0,0
495.79,1,0.007,-0.023,-0.008,-0.007,-0.016,-0.008,-1.584,0.029,-1.533,0,0
495.89,1,0.004,0.009,-0.004,-0.002,-0.005,-0.005,-1.584,0.03,-1.531,0,0
495.99,1,0.034,0.046,-0.018,0.017,0.018,-0.012,-1.583,0.033,-1.528,0,0
496.09,1,-0.027,-0.003,-0.011,0.006,0.014,-0.014,-1.583,0.037,-1.525,0,0
496.19,1,-0.097,-0.035,-0.017,-0.046,-0.007,-0.014,-1.583,0.035,-1.522,0,0
496.29,1,-0.091,-0.066,-0.003,-0.073,-0.028,-0.008,-1.585,0.033,-1.519,0,0
496.39,1,-0.026,-0.024,-0.025,-0.056,-0.036,-0.017,-1.584,0.032,-1.516,0,0
496.49,1,0.034,-0.038,-0.007,-0.022,-0.041,-0.014,-1.584,0.033,-1.513,0,0
496.59,1,0.066,-0.01,0,0.026,-0.029,-0.007,-1.582,0.034,-1.509,0,0
496.69,1,0.02,-0.021,-0.023,0.042,-0.018,-0.009,-1.58,0.038,-1.505,0,0
496.79,1,-0.096,-0.02,-0.022,-0.025,-0.02,-0.02,-1.58,0.041,-1.502,0,0
496.99,1,0.024,-0.021,-0.009,-0.032,-0.038,-0.014,-1.58,0.046,-1.495,0,0
497.1,1,-0.031,0.013,-0.009,-0.009,-0.014,-0.015,-1.581,0.046,-1.493,0,0
497.19,1,-0.033,0.003,0.011,-0.029,0.003,-0.001,-1.583,0.045,-1.49,0,0
497.29,1,0.058,0.018,-0.011,0.004,0.011,0,-1.581,0.044,-1.487,0,0
497.39,1,0.049,0.025,-0.009,0.038,0.018,-0.009,-1.579,0.046,-1.485,0,0
497.53,1,-0.014,0.011,-0.003,0.014,0.017,-0.009,-1.578,0.045,-1.483,0,0
497.59,1,0.002,-0.017,0,0.012,-0.004,-0.001,-1.576,0.042,-1.482,0,0
497.7,1,-0.037,0.059,-0.031,-0.012,0.03,-0.01,-1.575,0.043,-1.48,0,0
497.79,1,-0.102,-0.004,-0.021,-0.057,0.016,-0.027,-1.577,0.048,-1.478,0,0
497.89,1,-0.092,0.005,-0.03,-0.084,-0.003,-0.017,-1.579,0.048,-1.475,0,0
497.99,1,-0.031,0.044,-0.017,-0.064,0.026,-0.025,-1.579,0.046,-1.474,0,0
498.09,1,0.039,0.036,-0.005,-0.01,0.036,-0.014,-1.58,0.045,-1.473,0,0
498.19,1,0.014,0.051,-0.025,0.01,0.04,-0.016,-1.58,0.045,-1.471,0,0
498.3,1,-0.003,0.027,-0.013,-0.003,0.04,-0.018,-1.58,0.045,-1.469,0,0
498.4,1,0.062,-0.033,0.021,0.029,0.008,-0.001,-1.58,0.047,-1.466,0,0
498.49,1,0.058,-0.027,-0.015,0.051,-0.018,0,-1.576,0.051,-1.463,0,0
498.6,1,-0.016,0.01,-0.038,0.036,-0.009,-0.014,-1.574,0.053,-1.46,0,0
498.7,1,-0.054,-0.024,-0.016,-0.024,-0.009,-0.025,-1.573,0.059,-1.457,0,0
498.79,1,-0.096,0.011,-0.017,-0.058,-0.009,-0.018,-1.574,0.061,-1.455,0,0
498.9,1,-0.113,0.02,-0.024,-0.094,0.009,-0.025,-1.574,0.058,-1.452,0,0
498.99,1,-0.124,-0.001,-0.017,-0.111,0.003,-0.021,-1.573,0.059,-1.45,0,0
499.1,1,-0.064,0.026,-0.013,-0.099,0.016,-0.015,-1.574,0.059,-1.448,0,0
499.2,1,0.023,0.03,-0.029,-0.037,0.027,-0.018,-1.574,0.053,-1.447,0,0
499.31,1,0.064,0.002,-0.046,0.023,0.016,-0.033,-1.57,0.052,-1.445,0,0
499.4,1,-0.019,0.016,-0.062,0.016,0.013,-0.047,-1.565,0.052,-1.443,0,0
499.5,1,-0.044,0.007,-0.06,-0.022,0.01,-0.057,-1.562,0.052,-1.442,0,0
499.6,1,-0.033,0.011,-0.048,-0.03,0.01,-0.055,-1.557,0.05,-1.441,0,0
499.7,1,-0.088,0.005,-0.035,-0.047,0.009,-0.042,-1.555,0.052,-1.439,0,0
499.8,1,-0.079,0.017,-0.022,-0.077,0.01,-0.037,-1.553,0.053,-1.438,0,0
499.9,1,0.037,0.008,-0.019,-0.03,0.007,-0.027,-1.549,0.05,-1.436,0,0
500,1,0.039,0.011,-0.013,0.014,0.013,-0.018,-1.548,0.047,-1.435,0,0
500.11,1,0.011,0.042,-0.029,0.019,0.023,-0.021,-1.547,0.049,-1.433,0,0
500.2,1,-0.033,0.042,-0.03,-0.002,0.039,-0.024,-1.545,0.054,-1.432,0,0
500.3,1,-0.015,0,0.002,-0.019,0.026,-0.018,-1.545,0.051,-1.431,0,0
500.4,1,0.007,0.002,-0.022,-0.007,0.008,-0.015,-1.542,0.051,-1.429,0,0
500.5,1,0.031,0.002,-0.027,0.016,-0.001,-0.021,-1.539,0.051,-1.428,0,0
500.6,1,-0.035,0.005,-0.011,0.003,0.005,-0.014,-1.538,0.047,-1.427,0,0
500.71,1,-0.058,-0.006,0.007,-0.038,0.004,-0.008,-1.538,0.043,-1.425,0,0
500.81,1,-0.063,-0.001,0.003,-0.052,-0.006,0,-1.539,0.04,-1.424,0,0
500.9,1,-0.101,0.011,-0.009,-0.072,0.007,-0.004,-1.542,0.037,-1.423,0,0
501,1,-0.09,-0.019,0.046,-0.092,0.001,0.01,-1.545,0.037,-1.421,0,0
501.1,1,0.087,0.009,0.002,-0.029,-0.009,0.02,-1.549,0.041,-1.42,0,0
501.2,1,0.081,0.033,-0.016,0.057,0.016,0.008,-1.545,0.039,-1.419,0,0
501.31,1,-0.051,-0.002,0.002,0.028,0.015,-0.009,-1.545,0.035,-1.418,0,0
501.4,1,-0.116,-0.037,0.028,-0.054,-0.015,0.011,-1.548,0.035,-1.416,0,0
501.5,1,-0.133,0.009,0.006,-0.109,-0.01,0.014,-1.549,0.035,-1.415,0,0
501.6,1,-0.095,0.008,-0.008,-0.112,0.001,0.005,-1.549,0.036,-1.413,0,0
501.71,1,-0.044,0.003,-0.009,-0.073,0.007,-0.006,-1.549,0.039,-1.412,0,0
501.8,1,-0.022,0.02,0.017,-0.046,0.01,0.001,-1.553,0.039,-1.411,0,0
501.91,1,0.005,0.017,0.019,-0.023,0.017,0.017,-1.553,0.038,-1.41,0,0
502.02,1,0.051,0.027,0.012,0.018,0.02,0.014,-1.553,0.04,-1.409,0,0
502.11,1,0.04,-0.017,-0.004,0.038,0.008,0.003,-1.552,0.043,-1.407,0,0
502.21,1,-0.024,0.009,0.011,0.007,0.008,0.008,-1.554,0.041,-1.406,0,0
502.31,1,0.009,-0.011,0.01,-0.003,0.004,0.008,-1.552,0.039,-1.405,0,0
502.41,1,0.01,0.095,-0.019,0.012,0.027,-0.001,-1.551,0.039,-1.404,0,0
502.52,1,-0.002,-0.001,-0.001,0.009,0.024,-0.004,-1.55,0.04,-1.402,0,0
502.61,1,-0.045,-0.015,-0.034,-0.011,0.007,-0.02,-1.551,0.039,-1.401,0,0
502.71,1,-0.111,0.024,0.025,-0.077,0.004,-0.002,-1.553,0.037,-1.399,0,0
502.81,1,-0.054,0.013,-0.002,-0.075,0.017,0.006,-1.551,0.033,-1.399,0,0
502.92,1,0.033,-0.028,0.01,-0.016,0.002,0.001,-1.551,0.036,-1.397,0,0
503.01,1,-0.04,-0.03,0.003,-0.01,-0.021,0.01,-1.551,0.038,-1.396,0,0
503.11,1,-0.034,-0.048,0,-0.032,-0.033,0.002,-1.55,0.041,-1.395,0,0
503.21,1,0.006,0.013,-0.005,-0.016,-0.019,-0.003,-1.549,0.048,-1.393,0,0
503.31,1,0.043,-0.052,-0.007,-0.003,-0.021,-0.012,-1.546,0.045,-1.392,0,0
503.41,1,-0.086,0.029,-0.067,-0.002,0.001,-0.02,-1.546,0.045,-1.391,0,0
503.51,1,-0.112,0.087,-0.026,-0.076,0.049,-0.046,-1.547,0.045,-1.391,0,0
503.61,1,-0.058,0.001,-0.005,-0.068,0.029,-0.019,-1.549,0.048,-1.389,0,0
503.71,1,-0.025,0.004,-0.005,-0.058,-0.003,-0.005,-1.55,0.048,-1.387,0,0
503.81,1,0.019,0.031,-0.011,-0.021,0.018,-0.011,-1.549,0.047,-1.387,0,0
503.91,1,0.009,0,-0.009,0.006,0.015,-0.011,-1.549,0.047,-1.387,0,0
504.01,1,-0.018,-0.027,-0.005,-0.008,-0.011,-0.006,-1.55,0.048,-1.386,0,0
504.11,1,-0.018,-0.026,0.002,-0.016,-0.013,-0.006,-1.55,0.049,-1.385,0,0
504.21,1,0.028,0.011,0.003,0.003,-0.012,0.006,-1.548,0.045,-1.384,0,0
504.32,1,-0.002,0.027,-0.012,0.005,0.014,-0.007,-1.547,0.043,-1.384,0,0
504.41,1,0.015,0.032,0.019,0.004,0.019,0.006,-1.55,0.041,-1.383,0,0
504.51,1,-0.033,0.021,-0.005,-0.004,0.025,0.001,-1.551,0.04,-1.383,0,0
504.61,1,-0.056,0.011,-0.006,-0.034,0.013,-0.003,-1.55,0.041,-1.383,0,0
504.71,1,-0.038,0.033,0.006,-0.043,0.025,0.001,-1.549,0.033,-1.382,0,0
504.81,1,0.005,-0.029,-0.005,-0.017,0.009,0,-1.548,0.029,-1.382,0,0
504.91,1,-0.009,-0.002,0.007,-0.005,-0.006,0.003,-1.549,0.026,-1.381,0,0
505.02,1,-0.04,-0.016,0.011,-0.021,-0.009,0.006,-1.551,0.027,-1.381,0,0
505.12,1,-0.043,-0.014,0.001,-0.035,-0.012,0.007,-1.553,0.027,-1.379,0,0
505.22,1,-0.034,-0.035,0.021,-0.038,-0.023,0.009,-1.555,0.028,-1.379,0,0
505.32,1,-0.031,0.028,-0.014,-0.034,-0.001,0.003,-1.556,0.031,-1.378,0,0
505.42,1,-0.009,-0.005,-0.006,-0.03,0,-0.006,-1.556,0.033,-1.377,0,0
505.52,1,-0.025,-0.037,0.004,-0.018,-0.017,0.002,-1.557,0.039,-1.376,0,0
505.63,1,-0.02,0.002,-0.008,-0.016,-0.015,-0.003,-1.557,0.043,-1.375,0,0
505.72,1,-0.028,-0.032,0.015,-0.026,-0.016,0.004,-1.555,0.045,-1.374,0,0
505.82,1,0.029,0.009,0,-0.004,-0.012,0.003,-1.555,0.044,-1.373,0,0
505.92,1,-0.029,0.007,-0.01,-0.006,-0.001,-0.001,-1.555,0.046,-1.372,0,0
506.03,1,-0.062,-0.007,0.021,-0.037,0.005,0.005,-1.555,0.046,-1.371,0,0
506.12,1,-0.037,-0.002,-0.004,-0.041,0,0.004,-1.553,0.049,-1.37,0,0
506.22,1,-0.049,-0.021,0.012,-0.037,-0.013,0.005,-1.554,0.05,-1.369,0,0
506.32,1,-0.02,-0.028,0.012,-0.044,-0.022,0.008,-1.555,0.05,-1.367,0,0
506.42,1,-0.018,0.015,-0.009,-0.025,-0.001,0.004,-1.557,0.055,-1.366,0,0
506.53,1,-0.003,0.03,-0.005,-0.009,0.008,-0.003,-1.555,0.052,-1.365,0,0
506.62,1,-0.027,0.018,0.014,-0.01,0.02,0.004,-1.556,0.053,-1.364,0,0
506.73,1,-0.041,0.014,0.015,-0.034,0.015,0.01,-1.556,0.053,-1.363,0,0
506.82,1,0.001,0.009,-0.009,-0.019,0.015,0.006,-1.556,0.049,-1.363,0,0
507.02,1,-0.027,-0.001,-0.01,-0.005,-0.006,0.004,-1.555,0.045,-1.362,0,0
507.12,1,-0.031,0.01,0.019,-0.023,0,0.002,-1.557,0.05,-1.361,0,0
507.22,1,-0.058,0.041,-0.014,-0.039,0.022,-0.002,-1.558,0.051,-1.361,0,0
507.32,1,-0.008,0.023,0.013,-0.035,0.026,0.008,-1.558,0.052,-1.361,0,0
507.42,1,-0.014,-0.005,-0.015,-0.013,0.015,-0.002,-1.556,0.049,-1.361,0,0
507.53,1,-0.012,-0.02,0.011,-0.019,-0.008,-0.005,-1.556,0.045,-1.36,0,0
507.62,1,-0.006,0.02,-0.008,-0.014,0.001,0.002,-1.556,0.042,-1.36,0,0
507.74,1,-0.042,0.013,0.003,-0.028,0.006,0.001,-1.559,0.04,-1.359,0,0
507.82,1,0.01,0.044,-0.032,-0.009,0.03,-0.01,-1.56,0.044,-1.359,0,0
507.93,1,-0.018,0.017,-0.007,-0.003,0.023,-0.014,-1.56,0.043,-1.359,0,0
508.03,1,-0.046,-0.008,0.008,-0.032,0.006,-0.005,-1.561,0.043,-1.359,0,0
508.13,1,-0.041,-0.011,0.011,-0.038,0.002,0.006,-1.561,0.044,-1.358,0,0
508.23,1,-0.047,0.009,0.014,-0.044,0.001,0.008,-1.561,0.044,-1.358,0,0
508.33,1,0.017,-0.004,-0.011,-0.016,0,0.002,-1.558,0.036,-1.358,0,0
508.44,1,0.021,-0.009,-0.001,0.007,-0.003,-0.001,-1.556,0.032,-1.358,0,0
508.53,1,-0.018,-0.006,-0.002,0,-0.005,-0.005,-1.557,0.032,-1.357,0,0
508.63,1,-0.015,-0.006,-0.007,-0.009,-0.006,-0.003,-1.557,0.032,-1.356,0,0
508.73,1,0.002,-0.01,0.002,-0.008,-0.007,-0.004,-1.556,0.034,-1.355,0,0
508.83,1,0.024,0.004,-0.005,0.009,-0.003,-0.002,-1.555,0.036,-1.355,0,0
508.93,1,0.007,-0.015,0.002,0.016,-0.003,0.003,-1.553,0.038,-1.354,0,0
509.03,1,-0.044,-0.028,0.004,-0.011,-0.019,0.002,-1.555,0.04,-1.353,0,0
509.13,1,-0.021,0.006,-0.01,-0.029,-0.011,-0.005,-1.554,0.041,-1.352,0,0
509.23,1,-0.001,-0.006,-0.006,-0.025,-0.003,-0.008,-1.555,0.043,-1.351,0,0
509.33,1,-0.02,-0.011,-0.003,-0.007,-0.007,-0.004,-1.555,0.04,-1.351,0,0
509.43,1,-0.033,-0.005,-0.008,-0.025,-0.011,-0.004,-1.555,0.042,-1.35,0,0
509.53,1,-0.077,-0.03,-0.017,-0.049,-0.012,-0.01,-1.554,0.042,-1.349,0,0
509.63,1,0.029,-0.004,0.016,-0.027,-0.015,-0.007,-1.555,0.042,-1.348,0,0
509.74,1,0.021,-0.009,-0.031,0.012,-0.013,-0.002,-1.554,0.042,-1.348,0,0
509.83,1,-0.032,0.016,-0.018,-0.001,-0.003,-0.017,-1.554,0.042,-1.347,0,0
509.93,1,-0.031,0.014,-0.007,-0.022,0.014,-0.015,-1.555,0.041,-1.347,0,0
510.03,1,0.028,-0.009,0.026,-0.005,0.003,0.003,-1.556,0.039,-1.346,0,0
510.14,1,0.067,0.024,-0.016,0.036,0.014,0.002,-1.552,0.037,-1.345,0,0
510.23,1,0,0.004,-0.019,0.023,0.003,-0.013,-1.549,0.036,-1.345,0,0
510.34,1,-0.048,-0.009,0.009,-0.01,0,-0.005,-1.549,0.035,-1.344,0,0
510.43,1,-0.062,-0.006,0.017,-0.035,-0.005,0.008,-1.549,0.037,-1.344,0,0
510.53,1,-0.061,-0.031,-0.004,-0.054,-0.011,0.004,-1.548,0.035,-1.344,0,0
510.63,1,-0.015,-0.001,0.012,-0.045,-0.018,0.007,-1.55,0.031,-1.343,0,0
510.74,1,0.067,-0.004,0.015,0.015,-0.003,0.011,-1.551,0.03,-1.343,0,0
510.84,1,-0.003,0.033,-0.019,0.011,0.015,-0.002,-1.55,0.031,-1.343,0,0
510.94,1,-0.072,-0.053,0.026,-0.023,-0.011,0.005,-1.553,0.032,-1.342,0,0
511.04,1,-0.015,0.003,0.023,-0.028,-0.016,0.02,-1.553,0.033,-1.342,0,0
511.14,1,-0.016,0.012,0.004,-0.022,-0.002,0.01,-1.551,0.034,-1.343,0,0
511.24,1,0.064,0.025,0.031,0.012,0.008,0.019,-1.55,0.037,-1.343,0,0
511.34,1,0.064,-0.036,0.014,0.039,-0.004,0.017,-1.549,0.036,-1.343,0,0
511.44,1,0.04,0.02,0.004,0.042,0,0.016,-1.548,0.036,-1.343,0,0
511.55,1,0.005,0.013,0.014,0.035,0.01,0.012,-1.547,0.037,-1.343,0,0
511.64,1,-0.023,0.044,0.016,0.004,0.026,0.012,-1.547,0.033,-1.342,0,0
511.74,1,-0.008,0.025,0.002,-0.002,0.034,0.008,-1.546,0.034,-1.343,0,0
511.84,1,-0.035,0.01,0.005,-0.013,0.021,0.006,-1.546,0.036,-1.343,0,0
511.95,1,-0.035,0.003,-0.001,-0.033,0.002,0.006,-1.548,0.037,-1.342,0,0
512.04,1,0.012,0.022,0.013,-0.012,0.018,0.004,-1.55,0.042,-1.342,0,0
512.14,1,0.028,0.009,0.007,0.01,0.012,0.009,-1.55,0.043,-1.342,0,0
512.24,1,-0.005,0.019,-0.004,0.013,0.017,0.005,-1.551,0.045,-1.342,0,0
512.34,1,-0.041,-0.006,-0.007,-0.02,0.007,-0.002,-1.551,0.044,-1.342,0,0
512.44,1,-0.022,-0.005,0.029,-0.029,-0.002,0.011,-1.55,0.039,-1.342,0,0
512.54,1,-0.037,-0.017,0.001,-0.029,-0.008,0.007,-1.55,0.039,-1.341,0,0
512.64,1,-0.037,-0.012,0.006,-0.032,-0.008,0.005,-1.552,0.041,-1.341,0,0
512.75,1,-0.022,0.005,-0.001,-0.029,-0.008,0.004,-1.552,0.042,-1.341,0,0
512.84,1,0.027,0.002,0.003,-0.008,0,0.003,-1.553,0.042,-1.34,0,0
512.94,1,0.04,-0.01,0.005,0.025,-0.003,0.003,-1.553,0.044,-1.34,0,0
513.04,1,-0.04,-0.007,0.006,-0.007,-0.004,0.007,-1.552,0.047,-1.339,0,0
513.15,1,-0.044,0.003,-0.002,-0.022,-0.004,0.002,-1.552,0.048,-1.338,0,0
513.25,1,-0.077,0.002,0.004,-0.053,0,0.002,-1.551,0.049,-1.337,0,0
513.35,1,-0.01,-0.014,-0.012,-0.041,-0.005,-0.004,-1.551,0.046,-1.336,0,0
513.44,1,0.023,0.007,0.009,-0.007,-0.004,0,-1.55,0.044,-1.335,0,0
513.54,1,-0.011,-0.019,0.015,0.008,-0.003,0.008,-1.549,0.046,-1.334,0,0
513.64,1,-0.058,-0.01,0.005,-0.026,-0.014,0.01,-1.549,0.049,-1.333,0,0
513.75,1,-0.084,-0.043,0.012,-0.067,-0.019,0.007,-1.549,0.051,-1.332,0,0
513.85,1,0.005,-0.002,0.017,-0.039,-0.026,0.014,-1.549,0.05,-1.331,0,0
513.95,1,0.018,-0.008,0.019,-0.004,-0.014,0.015,-1.548,0.052,-1.33,0,0
514.05,1,0.024,0.02,0.01,0.012,0.005,0.015,-1.549,0.053,-1.329,0,0
514.15,1,-0.018,-0.001,-0.012,0.004,0.008,0.003,-1.55,0.056,-1.328,0,0
514.25,1,0.001,0.006,0.02,-0.004,-0.002,0.007,-1.552,0.059,-1.327,0,0
514.35,1,-0.045,-0.002,0.003,-0.019,0.005,0.01,-1.552,0.057,-1.326,0,0
514.45,1,-0.064,0.009,-0.006,-0.039,0.008,0,-1.552,0.056,-1.325,0,0
514.55,1,0.036,0.006,0.026,-0.022,0.008,0.009,-1.553,0.054,-1.325,0,0
514.65,1,0.011,0.014,0,0.004,0.009,0.005,-1.553,0.051,-1.324,0,0
514.75,1,-0.019,-0.004,0.014,0.003,0.001,0.012,-1.554,0.048,-1.324,0,0
