Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
773.02,1,-0.03,-0.019,-0.05,-0.003,-0.013,-0.033,-1.61,-0.007,2.521,0,0
773.12,1,-0.05,-0.007,-0.051,-0.038,-0.011,-0.043,-1.605,-0.005,2.522,0,0
773.21,1,-0.029,-0.006,-0.041,-0.028,-0.01,-0.042,-1.6,-0.007,2.523,0,0
773.31,1,0.002,-0.01,-0.062,-0.022,-0.009,-0.053,-1.593,-0.007,2.523,0,0
773.42,1,-0.001,-0.008,-0.065,-0.005,-0.009,-0.062,-1.587,-0.006,2.524,0,0
773.51,1,-0.022,0.013,-0.06,-0.017,0.001,-0.06,-1.581,-0.008,2.524,0,0
773.62,1,-0.026,0.006,-0.067,-0.012,0.007,-0.061,-1.577,-0.009,2.523,0,0
773.71,1,-0.007,0.002,-0.052,-0.022,0.007,-0.065,-1.57,-0.011,2.524,0,0
773.81,1,0.01,-0.008,-0.057,-0.001,-0.003,-0.055,-1.565,-0.01,2.524,0,0
773.91,1,-0.016,-0.005,-0.034,-0.004,-0.007,-0.048,-1.56,-0.008,2.525,0,0
774.02,1,0.013,0.037,-0.046,0,0.015,-0.044,-1.555,-0.008,2.525,0,0
774.12,1,-0.019,0.011,-0.042,-0.007,0.02,-0.041,-1.55,-0.01,2.525,0,0
774.22,1,0.011,0.012,-0.036,-0.001,0.01,-0.041,-1.545,-0.012,2.525,0,0
774.32,1,-0.012,0.004,-0.039,0.004,0.011,-0.035,-1.542,-0.012,2.525,0,0
774.42,1,-0.003,0.001,-0.032,-0.014,0.001,-0.04,-1.537,-0.009,2.525,0,0
774.52,1,0.013,0.015,-0.029,0.008,0.006,-0.029,-1.537,-0.01,2.525,0,0
774.62,1,-0.005,-0.005,0.003,-0.002,0.006,-0.024,-1.535,-0.012,2.525,0,0
774.72,1,0.02,0.003,-0.013,0.012,0.006,-0.006,-1.532,-0.013,2.525,0,0
774.83,1,0.015,-0.012,-0.025,0.011,-0.004,-0.016,-1.529,-0.015,2.525,0,0
774.92,1,0.019,0.023,-0.006,0.019,0.005,-0.016,-1.529,-0.02,2.524,0,0
775.02,1,-0.042,0.001,-0.014,-0.003,0.009,-0.01,-1.53,-0.024,2.524,0,0
775.12,1,-0.017,0.007,-0.023,-0.032,0.003,-0.023,-1.53,-0.028,2.523,0,0
775.22,1,-0.001,0.022,-0.019,-0.007,0.016,-0.014,-1.528,-0.031,2.523,0,0
775.33,1,-0.033,0.01,-0.029,-0.012,0.014,-0.021,-1.527,-0.033,2.523,0,0
775.42,1,-0.036,0.011,-0.009,-0.04,0.01,-0.024,-1.526,-0.033,2.523,0,0
775.53,1,0.004,-0.023,-0.006,-0.011,-0.002,-0.009,-1.526,-0.033,2.524,0,0
775.63,1,-0.049,-0.03,-0.029,-0.022,-0.018,-0.017,-1.524,-0.03,2.524,0,0
775.72,1,0.021,0.008,-0.007,-0.014,-0.01,-0.015,-1.522,-0.03,2.524,0,0
775.82,1,-0.001,-0.02,0.001,0.006,-0.01,-0.008,-1.521,-0.028,2.524,0,0
775.92,1,-0.042,0,-0.011,-0.031,-0.012,-0.014,-1.523,-0.025,2.524,0,0
776.02,1,0.032,0.008,0.019,0.003,0.001,0.007,-1.525,-0.022,2.524,0,0
776.12,1,-0.007,-0.009,-0.013,0.004,0.002,0.001,-1.526,-0.02,2.525,0,0
776.23,1,-0.044,-0.017,-0.028,-0.017,-0.006,-0.016,-1.525,-0.017,2.525,0,0
776.32,1,-0.012,-0.03,-0.021,-0.025,-0.022,-0.021,-1.523,-0.015,2.525,0,0
776.42,1,-0.023,0.003,-0.004,-0.009,-0.015,-0.009,-1.526,-0.013,2.526,0,0
776.53,1,-0.04,-0.011,-0.02,-0.033,-0.009,-0.017,-1.527,-0.01,2.526,0,0
776.62,1,-0.008,-0.033,-0.032,-0.029,-0.016,-0.023,-1.525,-0.01,2.527,0,0
776.74,1,0.028,0.003,0,0.01,-0.014,-0.012,-1.526,-0.009,2.527,0,0
776.82,1,-0.049,-0.014,-0.019,-0.008,-0.012,-0.011,-1.525,-0.007,2.528,0,0
776.92,1,-0.015,-0.012,-0.023,-0.034,-0.009,-0.026,-1.523,-0.006,2.529,0,0
777.02,1,-0.072,-0.039,-0.017,-0.044,-0.024,-0.02,-1.525,-0.004,2.53,0,0
777.12,1,-0.038,-0.04,-0.003,-0.053,-0.033,-0.013,-1.525,-0.002,2.532,0,0
777.23,1,-0.009,-0.037,-0.025,-0.025,-0.038,-0.015,-1.526,0.002,2.533,0,0
777.32,1,0.007,-0.017,-0.006,-0.003,-0.028,-0.013,-1.528,0.003,2.534,0,0
777.42,1,-0.099,0.04,-0.016,-0.043,0.007,-0.015,-1.527,0.005,2.534,0,0
777.52,1,-0.028,-0.031,-0.05,-0.049,-0.006,-0.025,-1.523,0.009,2.536,0,0
777.62,1,0.013,0,0.008,-0.014,-0.008,-0.018,-1.52,0.01,2.537,0,0
777.73,1,-0.028,-0.001,0.011,-0.026,-0.007,-0.004,-1.519,0.011,2.538,0,0
777.83,1,-0.018,-0.05,-0.021,-0.02,-0.019,-0.002,-1.518,0.015,2.54,0,0
777.94,1,-0.03,-0.025,-0.003,-0.022,-0.033,-0.01,-1.519,0.019,2.541,0,0
778.03,1,-0.041,-0.07,-0.023,-0.043,-0.044,-0.015,-1.521,0.019,2.543,0,0
778.13,1,0.04,-0.031,0.083,0.005,-0.051,0.034,-1.521,0.017,2.545,0,0
778.23,1,0.029,0.008,-0.055,0.03,-0.018,0.002,-1.518,0.017,2.546,0,0
778.33,1,-0.051,-0.011,-0.053,-0.008,-0.007,-0.037,-1.519,0.018,2.547,0,0
778.43,1,-0.064,-0.017,0.016,-0.043,-0.012,-0.018,-1.52,0.019,2.549,0,0
778.54,1,-0.004,-0.013,0.014,-0.035,-0.013,0.004,-1.52,0.019,2.55,0,0
778.64,1,0.055,0.002,-0.015,0.008,-0.01,0,-1.519,0.019,2.551,0,0
778.73,1,0.064,-0.007,-0.008,0.045,-0.005,-0.006,-1.519,0.02,2.551,0,0
778.83,1,-0.006,0.019,-0.01,0.03,0.003,-0.013,-1.517,0.02,2.552,0,0
778.93,1,-0.07,0.017,-0.007,-0.026,0.016,-0.008,-1.515,0.015,2.552,0,0
779.03,1,-0.069,0.019,-0.001,-0.05,0.018,-0.005,-1.516,0.014,2.553,0,0
779.14,1,-0.014,-0.01,-0.005,-0.041,0.008,-0.004,-1.517,0.013,2.554,0,0
779.23,1,-0.006,0.016,-0.004,-0.018,0.003,-0.005,-1.515,0.011,2.554,0,0
779.33,1,-0.061,0.008,-0.002,-0.029,0.01,0,-1.517,0.007,2.555,0,0
779.43,1,-0.048,0.004,0.008,-0.049,0.004,0,-1.517,0.005,2.555,0,0
779.53,1,0.012,-0.005,0.014,-0.027,0.001,0.009,-1.518,0.005,2.556,0,0
779.64,1,0.045,0.029,0,0.015,0.012,0.006,-1.518,0.005,2.556,0,0
779.73,1,-0.021,0.033,-0.023,0.01,0.022,-0.007,-1.516,0.002,2.555,0,0
779.84,1,-0.032,0.089,-0.002,-0.016,0.055,-0.009,-1.517,-0.007,2.554,0,0
779.93,1,-0.023,0.087,0.005,-0.026,0.074,-0.001,-1.519,-0.014,2.552,0,0
780.03,1,-0.005,0.064,-0.004,-0.021,0.077,-0.001,-1.518,-0.019,2.551,0,0
780.13,1,0.015,0.059,-0.008,0.005,0.065,-0.003,-1.517,-0.025,2.55,0,0
780.24,1,-0.001,0.038,0.024,0.001,0.053,0.001,-1.518,-0.029,2.548,0,0
780.34,1,0.036,0.034,0.019,0.015,0.044,0.019,-1.518,-0.032,2.547,0,0
780.43,1,-0.015,0.032,-0.035,0.012,0.031,-0.002,-1.517,-0.036,2.546,0,0
780.53,1,-0.02,0.033,0.008,-0.008,0.035,-0.009,-1.519,-0.04,2.545,0,0
780.63,1,-0.067,-0.008,0.003,-0.038,0.019,0,-1.522,-0.039,2.545,0,0
780.73,1,-0.032,-0.034,-0.01,-0.043,-0.013,-0.002,-1.523,-0.035,2.546,0,0
780.83,1,0.003,-0.025,-0.002,-0.012,-0.02,-0.004,-1.522,-0.033,2.547,0,0
780.93,1,0.009,-0.029,0.002,-0.004,-0.031,0,-1.521,-0.03,2.547,0,0
781.04,1,-0.006,-0.037,0.031,-0.003,-0.031,0.009,-1.521,-0.026,2.548,0,0
781.13,1,0.027,-0.019,0.027,0.004,-0.028,0.02,-1.524,-0.024,2.548,0,0
781.23,1,-0.024,-0.019,0.024,0.004,-0.021,0.029,-1.529,-0.023,2.548,0,0
781.34,1,-0.018,-0.017,0.026,-0.018,-0.02,0.025,-1.531,-0.022,2.548,0,0
781.44,1,0.018,-0.012,0.032,0.011,-0.014,0.031,-1.535,-0.022,2.549,0,0
781.54,1,-0.018,-0.011,0.02,0.002,-0.013,0.023,-1.536,-0.024,2.549,0,0
781.65,1,-0.047,-0.015,0.048,-0.035,-0.015,0.031,-1.539,-0.022,2.55,0,0
781.75,1,-0.001,0,0.065,-0.024,-0.009,0.051,-1.547,-0.02,2.55,0,0
781.84,1,-0.04,-0.014,0.057,-0.026,-0.009,0.054,-1.552,-0.019,2.551,0,0
781.94,1,-0.034,-0.008,0.063,-0.034,-0.009,0.06,-1.556,-0.019,2.551,0,0
782.05,1,-0.03,-0.007,0.064,-0.03,-0.007,0.067,-1.562,-0.016,2.551,0,0
782.14,1,-0.003,-0.007,0.066,-0.016,-0.011,0.063,-1.569,-0.016,2.552,0,0
782.25,1,-0.027,-0.005,0.086,-0.022,-0.004,0.07,-1.575,-0.016,2.552,0,0
782.34,1,0.015,-0.008,0.072,-0.011,-0.008,0.076,-1.584,-0.017,2.552,0,0
782.44,1,0.01,0.002,0.073,0.011,-0.003,0.073,-1.589,-0.018,2.552,0,0
782.54,1,0.042,0.002,0.065,0.02,0.001,0.069,-1.592,-0.019,2.552,0,0
782.64,1,0.081,-0.001,0.058,0.051,0,0.067,-1.593,-0.019,2.552,0,0
782.75,1,-0.036,-0.012,0.03,0.031,-0.004,0.049,-1.596,-0.016,2.552,0,0
782.85,1,-0.058,0.005,0.059,-0.028,-0.003,0.048,-1.602,-0.014,2.552,0,0
782.95,1,-0.055,0.017,0.066,-0.048,0.01,0.058,-1.606,-0.013,2.552,0,0
783.04,1,-0.052,0.006,0.035,-0.051,0.007,0.053,-1.609,-0.012,2.552,0,0
783.14,1,-0.03,-0.012,0.036,-0.048,-0.002,0.04,-1.612,-0.012,2.552,0,0
783.24,1,0.044,-0.006,0.047,-0.004,-0.006,0.043,-1.614,-0.011,2.552,0,0
783.35,1,0.033,0.005,0.011,0.026,-0.002,0.035,-1.616,-0.01,2.552,0,0
783.45,1,0,0.012,-0.04,0.019,0.008,-0.001,-1.612,-0.012,2.552,0,0
783.54,1,-0.019,-0.005,-0.076,-0.002,0.004,-0.044,-1.605,-0.013,2.552,0,0
783.74,1,0.017,-0.02,-0.068,0.01,-0.021,-0.062,-1.594,-0.009,2.553,0,0
783.85,1,0.014,-0.006,-0.071,0.012,-0.013,-0.069,-1.588,-0.007,2.554,0,0
783.94,1,-0.035,-0.006,-0.053,0.001,-0.008,-0.065,-1.582,-0.007,2.554,0,0
784.04,1,-0.053,-0.026,-0.072,-0.033,-0.013,-0.063,-1.577,-0.005,2.555,0,0
784.15,1,-0.001,-0.009,-0.05,-0.026,-0.019,-0.062,-1.572,-0.006,2.555,0,0
784.24,1,0.028,-0.007,-0.052,0.002,-0.01,-0.055,-1.569,-0.008,2.556,0,0
784.34,1,0,0.005,-0.054,0.011,-0.004,-0.054,-1.564,-0.008,2.556,0,0
784.44,1,-0.014,-0.011,-0.025,-0.004,-0.001,-0.046,-1.56,-0.01,2.557,0,0
784.55,1,-0.029,-0.011,-0.04,-0.015,-0.008,-0.033,-1.555,-0.008,2.557,0,0
784.65,1,0.03,-0.017,-0.035,-0.004,-0.015,-0.04,-1.549,-0.006,2.558,0,0
784.75,1,0.007,-0.028,-0.038,0.011,-0.019,-0.036,-1.546,-0.004,2.559,0,0
784.85,1,-0.019,-0.015,-0.037,0.002,-0.018,-0.037,-1.544,-0.002,2.56,0,0
784.95,1,-0.032,-0.017,-0.032,-0.022,-0.018,-0.035,-1.543,0,2.561,0,0
785.05,1,-0.093,-0.008,-0.018,-0.052,-0.013,-0.031,-1.544,0.002,2.562,0,0
785.15,1,-0.01,-0.029,-0.014,-0.047,-0.022,-0.017,-1.544,0.003,2.562,0,0
785.25,1,0.003,-0.054,-0.007,-0.015,-0.035,-0.016,-1.541,0,2.563,0,0
785.36,1,0.052,-0.022,-0.007,0.014,-0.033,-0.008,-1.537,0.002,2.564,0,0
785.45,1,0.054,0.033,-0.019,0.043,-0.002,-0.01,-1.535,0.005,2.564,0,0
785.56,1,0.04,0.035,-0.021,0.047,0.02,-0.021,-1.532,0.004,2.564,0,0
785.65,1,-0.041,0.038,-0.007,0,0.03,-0.015,-1.53,0.001,2.563,0,0
785.75,1,-0.034,0.041,-0.011,-0.02,0.039,-0.009,-1.528,-0.003,2.562,0,0
785.85,1,-0.027,0.024,-0.003,-0.028,0.031,-0.008,-1.527,-0.005,2.562,0,0
785.96,1,0.001,0.003,-0.014,-0.015,0.018,-0.009,-1.528,-0.003,2.562,0,0
786.05,1,0.005,-0.003,-0.017,-0.001,0.006,-0.012,-1.528,-0.002,2.563,0,0
786.15,1,0.009,-0.009,-0.015,0.004,-0.003,-0.015,-1.528,0.001,2.563,0,0
786.25,1,-0.019,0.006,-0.007,-0.003,0.001,-0.013,-1.528,0.002,2.563,0,0
786.35,1,-0.033,-0.004,-0.014,-0.025,0,-0.012,-1.53,0.003,2.563,0,0
786.45,1,-0.005,-0.01,0.012,-0.016,-0.008,-0.003,-1.53,0.005,2.564,0,0
786.56,1,0.004,-0.003,-0.013,-0.002,-0.003,-0.002,-1.529,0.003,2.564,0,0
786.65,1,-0.036,0.003,-0.015,-0.017,-0.002,-0.01,-1.526,0.003,2.564,0,0
786.75,1,-0.024,0.021,0.011,-0.021,0.009,-0.003,-1.527,0.004,2.564,0,0
786.86,1,-0.022,0.004,-0.008,-0.027,0.01,-0.002,-1.526,0.004,2.565,0,0
786.95,1,-0.007,0,-0.006,-0.013,0.007,-0.004,-1.525,0.005,2.565,0,0
787.06,1,0.016,-0.01,-0.007,-0.001,-0.002,-0.008,-1.525,0.005,2.566,0,0
787.15,1,0.014,-0.022,-0.012,0.01,-0.013,-0.008,-1.526,0.006,2.566,0,0
787.26,1,-0.02,-0.026,0.002,-0.001,-0.021,-0.006,-1.528,0.008,2.567,0,0
787.36,1,-0.014,0.009,-0.001,-0.009,-0.012,-0.001,-1.529,0.007,2.567,0,0
787.45,1,-0.03,0.006,-0.025,-0.021,0.005,-0.012,-1.53,0.007,2.567,0,0
787.55,1,0.005,0.009,-0.012,-0.018,0.003,-0.016,-1.53,0.007,2.568,0,0
787.66,1,-0.007,-0.016,-0.004,-0.006,0,-0.01,-1.53,0.008,2.568,0,0
787.76,1,-0.008,-0.021,-0.005,-0.006,-0.015,-0.004,-1.529,0.01,2.569,0,0
787.85,1,0.008,-0.003,-0.022,0.004,-0.014,-0.011,-1.527,0.012,2.569,0,0
787.95,1,0.018,0.012,-0.003,0.009,0.006,-0.014,-1.527,0.012,2.569,0,0
788.05,1,-0.031,-0.008,-0.018,-0.006,0,-0.009,-1.528,0.015,2.57,0,0
788.15,1,-0.064,0.006,-0.009,-0.036,-0.002,-0.016,-1.527,0.015,2.571,0,0
788.26,1,-0.015,-0.003,-0.003,-0.035,0.002,-0.005,-1.528,0.015,2.571,0,0
788.35,1,-0.006,-0.016,0,-0.017,-0.008,-0.004,-1.528,0.015,2.572,0,0
788.46,1,-0.029,0.004,0.002,-0.015,-0.008,0,-1.531,0.015,2.572,0,0
788.56,1,-0.044,0.024,0.028,-0.033,0.011,0.007,-1.535,0.014,2.572,0,0
788.66,1,-0.025,-0.012,0.026,-0.037,0.005,0.024,-1.536,0.015,2.573,0,0
788.76,1,0.018,-0.006,0.034,-0.009,-0.005,0.024,-1.535,0.015,2.573,0,0
788.86,1,0.021,0,0.036,0.007,0,0.031,-1.537,0.013,2.573,0,0
788.96,1,0.005,0.007,0.036,0.009,0.003,0.039,-1.54,0.015,2.574,0,0
789.07,1,0.031,-0.002,0.067,0.02,-0.002,0.048,-1.544,0.011,2.574,0,0
789.16,1,0.022,0.018,0.038,0.022,0.005,0.05,-1.546,0.007,2.573,0,0
789.26,1,-0.014,0.05,0.045,0.01,0.03,0.047,-1.549,0.001,2.572,0,0
789.36,1,-0.006,0.034,0.055,-0.003,0.038,0.05,-1.557,-0.004,2.572,0,0
789.46,1,0.018,0.025,0.061,0.002,0.031,0.054,-1.561,-0.008,2.572,0,0
789.56,1,0.046,0.004,0.082,0.028,0.016,0.062,-1.568,-0.009,2.572,0,0
789.67,1,0.006,-0.001,0.049,0.029,0.007,0.064,-1.573,-0.008,2.572,0,0
789.76,1,-0.068,-0.004,0.062,-0.016,0.002,0.057,-1.58,-0.007,2.572,0,0
789.86,1,-0.116,-0.023,0.055,-0.075,-0.009,0.063,-1.584,-0.005,2.573,0,0
789.96,1,-0.075,-0.017,0.086,-0.088,-0.018,0.066,-1.589,-0.004,2.574,0,0
790.06,1,-0.062,-0.041,0.046,-0.072,-0.026,0.063,-1.593,-0.001,2.574,0,0
790.16,1,-0.019,-0.013,0.072,-0.045,-0.025,0.069,-1.598,0.002,2.575,0,0
790.26,1,0.064,0.013,0.062,0.001,-0.007,0.063,-1.604,0.004,2.575,0,0
790.36,1,0.09,0.031,0.008,0.056,0.015,0.044,-1.605,0.004,2.575,0,0
790.46,1,0.032,0.004,-0.058,0.055,0.015,-0.009,-1.599,0.005,2.576,0,0
790.57,1,-0.065,-0.013,-0.069,0,0,-0.046,-1.593,0.007,2.577,0,0
790.67,1,-0.109,-0.027,-0.052,-0.062,-0.014,-0.052,-1.591,0.007,2.577,0,0
790.76,1,-0.031,-0.038,-0.054,-0.065,-0.026,-0.051,-1.588,0.007,2.578,0,0
790.87,1,0.033,-0.014,-0.067,-0.011,-0.026,-0.061,-1.582,0.008,2.578,0,0
790.96,1,0.005,0.001,-0.05,0.004,-0.012,-0.059,-1.574,0.003,2.579,0,0
791.06,1,-0.026,-0.002,-0.036,-0.004,-0.007,-0.047,-1.57,0.004,2.579,0,0
791.16,1,-0.027,-0.032,-0.049,-0.024,-0.013,-0.044,-1.567,0.005,2.581,0,0
791.26,1,0.003,-0.045,-0.05,-0.01,-0.031,-0.045,-1.562,0.006,2.581,0,0
791.36,1,-0.01,-0.018,-0.024,-0.002,-0.029,-0.04,-1.559,0.007,2.582,0,0
791.47,1,-0.004,-0.007,-0.046,-0.018,-0.02,-0.046,-1.555,0.007,2.583,0,0
791.58,1,0.023,-0.016,-0.05,0.002,-0.012,-0.036,-1.553,0.007,2.583,0,0
791.66,1,0.028,-0.012,-0.028,0.028,-0.019,-0.04,-1.549,0.006,2.584,0,0
791.76,1,-0.008,0.002,-0.039,0.01,-0.005,-0.039,-1.546,0.003,2.584,0,0
791.87,1,-0.003,0.007,-0.028,0.001,0.004,-0.033,-1.545,0.001,2.585,0,0
791.97,1,-0.032,0.006,-0.031,-0.011,0.003,-0.031,-1.543,0,2.586,0,0
792.07,1,-0.03,0.013,-0.029,-0.027,0.009,-0.031,-1.542,0,2.587,0,0
792.17,1,-0.041,0.014,-0.036,-0.037,0.01,-0.033,-1.543,0.001,2.587,0,0
792.27,1,-0.015,0.011,-0.017,-0.027,0.012,-0.027,-1.542,-0.001,2.588,0,0
792.37,1,0.025,0.005,-0.039,-0.004,0.008,-0.026,-1.54,-0.002,2.588,0,0
792.47,1,-0.024,0.009,-0.055,0,0.009,-0.044,-1.534,-0.002,2.588,0,0
792.57,1,-0.012,0.026,-0.028,-0.014,0.014,-0.039,-1.532,-0.004,2.588,0,0
792.68,1,-0.014,-0.027,-0.025,-0.01,0.001,-0.031,-1.532,-0.004,2.588,0,0
792.77,1,0.035,-0.022,-0.008,0,-0.013,-0.022,-1.529,-0.001,2.588,0,0
792.87,1,-0.004,0.014,-0.03,0.012,-0.004,-0.023,-1.526,-0.004,2.588,0,0
792.97,1,-0.015,-0.011,0.001,-0.006,-0.004,-0.017,-1.527,-0.002,2.589,0,0
793.07,1,0.037,-0.034,0.049,0.005,-0.018,0.019,-1.531,0.001,2.589,0,0
793.17,1,0.018,-0.019,0.002,0.024,-0.026,0.02,-1.532,0.003,2.59,0,0
793.27,1,-0.069,-0.027,-0.005,-0.009,-0.021,0.001,-1.532,0.007,2.591,0,0
793.37,1,-0.062,0.007,0.077,-0.055,-0.013,0.032,-1.539,0.011,2.592,0,0
793.47,1,0.138,0.012,0.048,0.013,0.006,0.055,-1.538,0.014,2.593,0,0
793.77,1,-0.103,0.001,0.073,-0.062,-0.001,0.055,-1.546,0.017,2.594,0,0
793.87,1,-0.039,0.015,0.062,-0.062,0.009,0.067,-1.552,0.015,2.594,0,0
793.97,1,0.024,0.032,0.059,-0.015,0.02,0.058,-1.557,0.012,2.595,0,0
794.07,1,-0.007,0.025,0.061,-0.001,0.025,0.059,-1.561,0.01,2.595,0,0
794.17,1,-0.003,0.022,0.081,-0.006,0.027,0.069,-1.57,0.007,2.594,0,0
794.27,1,-0.002,0.008,0.087,-0.008,0.015,0.077,-1.582,0.008,2.595,0,0
794.37,1,0.011,-0.024,0.041,0.001,-0.004,0.066,-1.588,0.01,2.595,0,0
794.47,1,-0.037,0.023,0.06,-0.007,0.001,0.061,-1.592,0.011,2.595,0,0
794.57,1,-0.042,0.02,0.068,-0.032,0.013,0.061,-1.601,0.009,2.596,0,0
794.68,1,-0.002,0.006,0.071,-0.026,0.012,0.068,-1.606,0.008,2.596,0,0
794.77,1,0.028,0.002,0.029,0.006,0.008,0.053,-1.609,0.008,2.597,0,0
794.87,1,-0.009,-0.007,0.047,0.007,0.001,0.041,-1.611,0.008,2.597,0,0
794.99,1,-0.011,0.003,0.032,-0.008,-0.001,0.041,-1.614,0.008,2.597,0,0
795.07,1,-0.01,0.023,0.035,-0.008,0.009,0.037,-1.615,0.007,2.597,0,0
795.18,1,-0.037,0.028,0.039,-0.018,0.022,0.038,-1.616,0.007,2.597,0,0
795.28,1,-0.032,0.032,0.02,-0.035,0.03,0.03,-1.618,0.003,2.597,0,0
795.37,1,0.014,-0.002,0.035,-0.007,0.017,0.033,-1.617,0.004,2.597,0,0
795.47,1,-0.003,-0.008,-0.01,-0.004,0.004,0.016,-1.616,0.002,2.597,0,0
795.58,1,-0.023,-0.004,0.021,-0.007,-0.005,0.01,-1.616,0.002,2.597,0,0
795.68,1,0,0.014,0.047,-0.012,0.002,0.025,-1.621,0,2.597,0,0
795.78,1,0.007,-0.01,0.034,0.002,0,0.038,-1.622,0,2.597,0,0
795.88,1,0.044,-0.017,0.026,0.016,-0.008,0.03,-1.621,0.001,2.597,0,0
795.98,1,-0.021,0.003,0.03,0.011,-0.007,0.031,-1.623,0.001,2.597,0,0
796.08,1,-0.043,0.01,0.023,-0.019,0.005,0.025,-1.625,0.001,2.597,0,0
796.18,1,-0.025,0.011,0.035,-0.028,0.009,0.031,-1.628,0.002,2.598,0,0
796.28,1,-0.048,-0.032,0.009,-0.04,-0.011,0.021,-1.63,0.005,2.598,0,0
796.38,1,-0.023,-0.012,0.026,-0.031,-0.016,0.021,-1.633,0.006,2.598,0,0
796.48,1,0.014,0.021,0.015,-0.009,0.003,0.022,-1.633,0.007,2.598,0,0
796.58,1,-0.027,0.037,0.004,-0.013,0.019,0.011,-1.636,0.005,2.597,0,0
796.68,1,-0.046,0.029,0.014,-0.029,0.028,0.009,-1.636,0.003,2.596,0,0
796.78,1,-0.037,0.043,-0.013,-0.044,0.033,0.006,-1.636,0.003,2.596,0,0
796.89,1,-0.023,0.019,-0.015,-0.029,0.03,-0.009,-1.635,0.002,2.595,0,0
796.98,1,0.026,0.027,-0.001,-0.005,0.026,-0.008,-1.636,0,2.595,0,0
797.08,1,0.019,0.015,-0.017,0.017,0.02,-0.009,-1.635,-0.001,2.595,0,0
797.18,1,-0.003,0.031,-0.024,0.007,0.026,-0.019,-1.632,-0.002,2.594,0,0
797.28,1,-0.065,0.001,-0.049,-0.03,0.019,-0.031,-1.63,0,2.594,0,0
797.38,1,0.007,0.024,-0.071,-0.022,0.016,-0.05,-1.624,0,2.593,0,0
797.48,1,0.012,0.03,-0.078,0.006,0.02,-0.065,-1.616,0,2.592,0,0
797.59,1,-0.026,0.04,-0.084,-0.006,0.033,-0.08,-1.611,0.001,2.591,0,0
797.68,1,-0.086,0.03,-0.109,-0.046,0.029,-0.092,-1.606,0.002,2.591,0,0
797.79,1,-0.094,0.015,-0.092,-0.08,0.023,-0.098,-1.601,-0.001,2.59,0,0
797.88,1,-0.027,0.016,-0.08,-0.058,0.016,-0.088,-1.597,-0.002,2.589,0,0
797.98,1,0.062,0.033,-0.096,0.002,0.028,-0.089,-1.591,-0.005,2.588,0,0
798.09,1,0.039,0.05,-0.078,0.029,0.036,-0.084,-1.584,-0.009,2.586,0,0
798.18,1,-0.048,0.056,-0.07,0.008,0.049,-0.078,-1.578,-0.012,2.585,0,0
798.3,1,-0.005,0.038,-0.049,-0.021,0.045,-0.064,-1.573,-0.016,2.583,0,0
798.38,1,-0.016,0.062,-0.066,-0.016,0.053,-0.064,-1.567,-0.023,2.581,0,0
798.48,1,0.012,0.062,-0.045,-0.008,0.057,-0.055,-1.565,-0.026,2.578,0,0
798.59,1,-0.01,0.078,-0.048,0.001,0.066,-0.048,-1.562,-0.033,2.576,0,0
798.68,1,0.021,0.033,-0.034,0.012,0.057,-0.047,-1.559,-0.041,2.573,0,0
798.78,1,0.002,0.052,-0.031,0.002,0.048,-0.037,-1.556,-0.045,2.57,0,0
798.9,1,0.091,0.068,-0.05,0.039,0.058,-0.039,-1.556,-0.049,2.567,0,0
798.98,1,-0.021,0.053,-0.031,0.032,0.06,-0.037,-1.555,-0.052,2.564,0,0
799.09,1,-0.058,0.055,-0.042,-0.018,0.057,-0.036,-1.555,-0.056,2.562,0,0
799.19,1,-0.03,0.011,-0.04,-0.033,0.04,-0.041,-1.552,-0.058,2.56,0,0
799.29,1,-0.012,-0.018,-0.032,-0.028,0.011,-0.038,-1.548,-0.058,2.559,0,0
799.39,1,-0.024,-0.043,-0.041,-0.024,-0.022,-0.037,-1.544,-0.054,2.558,0,0
799.5,1,0.032,-0.017,-0.017,0.003,-0.025,-0.029,-1.54,-0.052,2.558,0,0
799.6,1,-0.003,-0.054,-0.022,0.006,-0.036,-0.023,-1.536,-0.047,2.558,0,0
799.69,1,-0.026,-0.031,-0.002,-0.006,-0.038,-0.015,-1.534,-0.042,2.557,0,0
799.79,1,-0.032,-0.048,-0.02,-0.027,-0.035,-0.017,-1.535,-0.039,2.557,0,0
799.89,1,0.001,-0.016,-0.017,-0.017,-0.033,-0.013,-1.535,-0.037,2.557,0,0
799.99,1,-0.002,-0.003,-0.008,-0.001,-0.018,-0.016,-1.533,-0.034,2.557,0,0
800.09,1,-0.017,-0.01,-0.01,-0.01,-0.009,-0.012,-1.534,-0.033,2.557,0,0
800.19,1,-0.025,-0.032,-0.011,-0.017,-0.016,-0.01,-1.534,-0.03,2.557,0,0
800.29,1,-0.021,-0.057,0.008,-0.022,-0.039,-0.001,-1.535,-0.027,2.557,0,0
800.39,1,0.014,-0.036,0.026,-0.004,-0.046,0.014,-1.537,-0.025,2.557,0,0
800.49,1,-0.011,-0.04,-0.003,-0.004,-0.037,0.004,-1.535,-0.025,2.557,0,0
