Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
750.25,1,-0.026,-0.019,0.011,-0.019,-0.013,0,-1.572,0.008,1.95,0,0
750.35,1,-0.017,-0.028,-0.002,-0.024,-0.022,0.004,-1.57,0.009,1.949,0,0
750.44,1,0.004,-0.02,0.009,-0.012,-0.021,0.005,-1.57,0.011,1.948,0,0
750.55,1,-0.073,0.008,-0.003,-0.028,-0.011,0.003,-1.569,0.01,1.947,0,0
750.65,1,0.027,-0.006,0.014,-0.021,-0.004,0.005,-1.569,0.009,1.946,0,0
750.85,1,0.009,-0.023,0,0.011,-0.009,0.005,-1.565,0.012,1.944,0,0
750.95,1,-0.034,0.002,0.001,-0.007,-0.008,0.001,-1.565,0.012,1.943,0,0
751.05,1,-0.033,0.032,-0.016,-0.022,0.011,-0.006,-1.564,0.011,1.942,0,0
751.15,1,-0.046,0.006,0.003,-0.044,0.017,-0.002,-1.565,0.011,1.942,0,0
751.25,1,-0.014,-0.023,-0.006,-0.023,-0.004,-0.003,-1.567,0.013,1.941,0,0
751.36,1,-0.027,0,-0.009,-0.029,-0.006,-0.009,-1.567,0.014,1.94,0,0
751.45,1,0.008,-0.009,0.004,-0.008,-0.006,0,-1.568,0.014,1.939,0,0
751.55,1,0.002,0.009,-0.011,-0.005,0.001,-0.007,-1.567,0.015,1.938,0,0
751.65,1,-0.015,0.005,-0.026,-0.014,-0.001,-0.013,-1.568,0.012,1.937,0,0
751.75,1,-0.052,0.019,-0.052,-0.028,0.011,-0.03,-1.568,0.01,1.936,0,0
751.85,1,0.005,0.008,-0.012,0.004,0.007,-0.03,-1.567,0.01,1.934,0,0
751.95,1,-0.062,-0.003,-0.003,-0.045,0.013,-0.02,-1.568,0.012,1.934,0,0
752.06,1,-0.015,0.005,-0.023,-0.034,0.002,-0.013,-1.565,0.012,1.932,0,0
752.15,1,0.023,0.003,0.002,-0.005,0.001,-0.007,-1.562,0.012,1.931,0,0
752.25,1,-0.062,0.014,-0.051,-0.017,0.006,-0.024,-1.559,0.011,1.93,0,0
752.35,1,0.124,-0.037,-0.01,0.02,-0.007,-0.023,-1.559,0.011,1.929,0,0
752.45,1,-0.012,0.009,-0.023,0.057,-0.015,-0.021,-1.56,0.009,1.928,0,0
752.55,1,-0.048,0.003,-0.007,-0.02,0.004,-0.018,-1.562,0.011,1.927,0,0
752.65,1,-0.032,-0.017,-0.022,-0.036,0,-0.016,-1.56,0.012,1.926,0,0
752.76,1,0.002,-0.015,-0.002,-0.019,-0.015,-0.01,-1.556,0.011,1.925,0,0
752.85,1,0.039,-0.007,-0.005,0.014,-0.01,-0.01,-1.553,0.013,1.924,0,0
752.95,1,0.004,0.013,-0.013,0.016,-0.003,-0.01,-1.552,0.014,1.923,0,0
753.06,1,-0.089,0.034,-0.036,-0.032,0.02,-0.019,-1.553,0.012,1.922,0,0
753.15,1,0.016,-0.052,-0.018,-0.03,0.001,-0.023,-1.554,0.015,1.921,0,0
753.26,1,-0.02,-0.007,-0.019,-0.007,-0.024,-0.018,-1.553,0.014,1.92,0,0
753.35,1,-0.02,-0.025,-0.009,-0.027,-0.019,-0.018,-1.552,0.013,1.92,0,0
753.45,1,0.026,0.011,-0.024,0.011,-0.013,-0.017,-1.551,0.016,1.919,0,0
753.56,1,-0.03,0.034,0,-0.01,0.017,-0.012,-1.55,0.019,1.918,0,0
753.65,1,-0.022,0.002,0,-0.015,0.012,-0.003,-1.551,0.016,1.917,0,0
753.76,1,-0.014,-0.004,-0.027,-0.015,0.004,-0.009,-1.55,0.013,1.917,0,0
753.86,1,-0.051,-0.007,-0.013,-0.036,-0.002,-0.02,-1.548,0.011,1.916,0,0
753.95,1,0.013,-0.021,-0.012,-0.018,-0.01,-0.014,-1.546,0.006,1.916,0,0
754.06,1,0.006,-0.011,-0.01,0.011,-0.016,-0.009,-1.544,0.003,1.915,0,0
754.15,1,0.009,-0.029,-0.006,-0.001,-0.015,-0.008,-1.542,0,1.915,0,0
754.25,1,-0.033,-0.015,-0.021,-0.014,-0.02,-0.012,-1.543,0,1.914,0,0
754.36,1,-0.054,-0.003,-0.016,-0.035,-0.013,-0.015,-1.542,0.001,1.913,0,0
754.46,1,-0.079,-0.006,-0.012,-0.057,-0.008,-0.018,-1.543,0.001,1.913,0,0
754.56,1,0.03,0.018,-0.014,-0.023,0.005,-0.016,-1.545,-0.003,1.912,0,0
754.66,1,0.024,-0.027,0.006,0.007,-0.004,-0.007,-1.541,0,1.913,0,0
754.76,1,0.068,-0.033,-0.027,0.037,-0.023,-0.008,-1.538,0.001,1.912,0,0
754.86,1,0.01,-0.052,-0.026,0.035,-0.037,-0.021,-1.535,0.001,1.912,0,0
754.96,1,-0.007,-0.029,-0.026,0.018,-0.04,-0.021,-1.535,0.005,1.912,0,0
755.06,1,-0.097,0.006,-0.014,-0.043,-0.014,-0.024,-1.534,0.009,1.912,0,0
755.16,1,-0.05,-0.028,-0.019,-0.06,-0.011,-0.023,-1.533,0.011,1.912,0,0
755.26,1,0.018,-0.039,-0.022,-0.03,-0.033,-0.019,-1.53,0.016,1.913,0,0
755.36,1,0.019,-0.03,0.015,0.004,-0.032,-0.007,-1.528,0.018,1.913,0,0
755.46,1,0.015,-0.02,-0.009,0.013,-0.027,-0.005,-1.529,0.017,1.912,0,0
755.56,1,0.007,0.002,-0.007,0.004,-0.009,-0.004,-1.529,0.013,1.911,0,0
755.66,1,0.007,0.02,-0.006,0.009,0.002,-0.008,-1.528,0.014,1.911,0,0
755.76,1,0.021,0.024,-0.018,0.016,0.011,-0.011,-1.525,0.013,1.91,0,0
755.86,1,-0.017,0.027,0.003,0.004,0.027,-0.004,-1.525,0.013,1.909,0,0
755.96,1,0.005,-0.017,0.013,0.002,0.006,0.001,-1.525,0.011,1.908,0,0
756.07,1,-0.011,-0.017,-0.009,-0.005,-0.01,0.004,-1.526,0.012,1.907,0,0
756.17,1,-0.021,0.017,-0.002,-0.01,-0.001,-0.003,-1.526,0.008,1.905,0,0
756.26,1,-0.029,0.038,0.007,-0.025,0.022,0.001,-1.526,0.005,1.904,0,0
756.38,1,0.01,0.015,-0.007,-0.01,0.023,-0.002,-1.527,0.004,1.903,0,0
756.47,1,-0.018,0.011,0.004,-0.009,0.013,0.003,-1.528,0.006,1.902,0,0
756.56,1,-0.008,0.004,-0.01,-0.014,0.013,-0.004,-1.527,0.007,1.901,0,0
756.66,1,0.01,-0.006,-0.002,0.002,-0.001,-0.005,-1.527,0.005,1.9,0,0
756.76,1,-0.021,0.001,-0.008,-0.012,0.001,-0.004,-1.528,0.004,1.899,0,0
756.87,1,0.014,0.023,0.002,0.004,0.009,-0.002,-1.528,0.002,1.898,0,0
756.97,1,-0.042,0.008,-0.001,-0.015,0.012,-0.004,-1.528,0,1.897,0,0
757.08,1,-0.009,0.012,0.006,-0.011,0.009,0.005,-1.529,-0.001,1.896,0,0
757.17,1,0.021,-0.026,0,-0.008,0.001,0.001,-1.528,0,1.895,0,0
757.26,1,-0.006,0.007,0.001,0.004,-0.005,-0.002,-1.527,-0.002,1.894,0,0
757.37,1,0.002,0.018,0.001,0.001,0.006,0.003,-1.528,-0.002,1.894,0,0
757.46,1,-0.009,-0.009,-0.014,-0.002,0.007,-0.004,-1.529,-0.003,1.893,0,0
757.56,1,-0.011,-0.007,-0.009,-0.011,-0.006,-0.01,-1.53,-0.002,1.892,0,0
757.66,1,0.015,-0.003,-0.012,0.003,-0.002,-0.008,-1.529,-0.002,1.892,0,0
757.76,1,-0.026,0.007,-0.007,-0.005,-0.001,-0.01,-1.529,0,1.892,0,0
757.86,1,-0.012,-0.026,-0.005,-0.02,-0.012,-0.009,-1.529,0.001,1.892,0,0
757.96,1,-0.008,-0.013,-0.009,-0.008,-0.018,-0.005,-1.529,0.005,1.891,0,0
758.06,1,-0.011,-0.013,-0.014,-0.006,-0.011,-0.005,-1.528,0.006,1.891,0,0
758.17,1,-0.035,-0.019,-0.014,-0.028,-0.013,-0.018,-1.526,0.008,1.89,0,0
758.27,1,0.004,0.017,-0.015,-0.013,0.001,-0.013,-1.525,0.006,1.89,0,0
758.37,1,-0.001,-0.001,-0.012,-0.007,-0.001,-0.014,-1.523,0.007,1.889,0,0
758.47,1,0.027,0,-0.019,0.014,0.002,-0.014,-1.521,0.006,1.889,0,0
758.57,1,-0.006,-0.009,0.003,0.013,-0.004,-0.009,-1.52,0.006,1.888,0,0
758.67,1,-0.003,0.003,-0.006,-0.005,-0.003,-0.006,-1.518,0.006,1.888,0,0
758.77,1,-0.004,-0.007,-0.008,-0.002,-0.009,-0.008,-1.516,0.006,1.888,0,0
758.87,1,-0.033,-0.025,-0.002,-0.008,-0.012,-0.006,-1.515,0.006,1.887,0,0
758.97,1,-0.027,-0.02,-0.006,-0.037,-0.017,-0.006,-1.514,0.007,1.886,0,0
759.07,1,-0.057,0.01,-0.024,-0.028,-0.008,-0.01,-1.514,0.005,1.886,0,0
759.17,1,-0.017,-0.004,0.018,-0.036,0.001,-0.004,-1.515,0.004,1.885,0,0
759.27,1,-0.037,0.008,0.001,-0.04,0.005,0.003,-1.518,0.003,1.885,0,0
759.37,1,-0.01,0.001,0.023,-0.024,0,0.011,-1.519,0.003,1.885,0,0
759.47,1,0.02,-0.039,0.007,-0.004,-0.013,0.013,-1.519,0.007,1.885,0,0
759.57,1,0.022,-0.011,-0.003,0.019,-0.021,0.005,-1.518,0.011,1.885,0,0
759.67,1,-0.012,-0.025,0.018,0.003,-0.018,0.008,-1.519,0.013,1.886,0,0
759.77,1,-0.025,-0.025,0,-0.01,-0.027,0.007,-1.519,0.015,1.886,0,0
759.87,1,-0.028,-0.017,-0.013,-0.019,-0.02,0,-1.519,0.015,1.887,0,0
759.98,1,-0.032,-0.002,0.032,-0.027,-0.011,0.007,-1.521,0.013,1.888,0,0
760.08,1,0.032,-0.019,0.036,-0.004,-0.013,0.03,-1.522,0.016,1.888,0,0
760.18,1,0.03,-0.017,0.025,0.013,-0.015,0.024,-1.524,0.021,1.889,0,0
760.27,1,0.021,0.013,0.011,0.024,-0.005,0.016,-1.525,0.019,1.888,0,0
760.37,1,-0.019,0.027,0.003,0.005,0.01,0.014,-1.526,0.017,1.888,0,0
760.47,1,-0.013,0.007,0.01,-0.007,0.017,0.009,-1.528,0.017,1.888,0,0
760.57,1,-0.019,0.006,0.015,-0.015,0.009,0.014,-1.529,0.018,1.887,0,0
760.68,1,-0.017,0.022,0.006,-0.012,0.012,0.01,-1.53,0.017,1.886,0,0
760.77,1,0.009,0.01,0.022,-0.008,0.015,0.012,-1.532,0.016,1.886,0,0
760.97,1,-0.023,0.008,0.014,0,0.018,0.011,-1.531,0.013,1.885,0,0
761.07,1,0.036,-0.007,0.012,0.008,0.004,0.014,-1.533,0.011,1.884,0,0
761.17,1,0.009,0.016,0,0.02,0.005,0.01,-1.532,0.009,1.883,0,0
761.27,1,-0.025,0.016,-0.014,-0.005,0.016,-0.005,-1.53,0.009,1.882,0,0
761.38,1,-0.023,0.019,0.006,-0.014,0.018,-0.001,-1.53,0.008,1.88,0,0
761.48,1,-0.025,0.023,0.007,-0.02,0.021,0.003,-1.531,0.004,1.879,0,0
761.57,1,-0.004,-0.009,0.011,-0.015,0.005,0.009,-1.533,0.001,1.877,0,0
761.67,1,0.027,0.029,-0.001,0.001,0.012,0.002,-1.533,-0.003,1.876,0,0
761.78,1,0.032,0.03,-0.005,0.023,0.024,0.004,-1.533,-0.006,1.874,0,0
761.87,1,-0.014,0.014,0.004,0.011,0.025,-0.001,-1.533,-0.006,1.873,0,0
761.98,1,-0.045,0.019,0.005,-0.017,0.016,0.005,-1.533,-0.007,1.872,0,0
762.07,1,-0.024,-0.005,0.017,-0.03,0.009,0.006,-1.535,-0.006,1.87,0,0
762.17,1,-0.05,0.008,0.004,-0.035,0.002,0.01,-1.537,-0.005,1.87,0,0
762.27,1,-0.007,-0.02,0.022,-0.026,-0.003,0.012,-1.54,-0.004,1.869,0,0
762.37,1,0.009,-0.012,0.018,-0.006,-0.011,0.016,-1.542,-0.001,1.868,0,0
762.48,1,-0.009,-0.041,0.002,-0.009,-0.019,0.013,-1.542,0.002,1.868,0,0
762.58,1,0.011,-0.001,0.021,0.009,-0.028,0.015,-1.543,0.005,1.868,0,0
762.68,1,-0.016,0,0.017,-0.012,-0.006,0.015,-1.544,0.002,1.867,0,0
762.78,1,0.002,-0.003,0,0.002,-0.003,0.01,-1.546,0.002,1.867,0,0
762.88,1,-0.01,0.001,0.008,-0.006,0,0.007,-1.547,0,1.866,0,0
762.98,1,-0.009,-0.008,0.013,-0.006,-0.004,0.01,-1.546,0,1.866,0,0
763.09,1,0.023,-0.011,0.011,0.003,-0.008,0.009,-1.546,-0.001,1.865,0,0
763.18,1,-0.047,0.004,0.011,-0.012,-0.005,0.011,-1.547,0,1.865,0,0
763.28,1,0.011,-0.03,0.016,-0.009,-0.012,0.016,-1.548,0.002,1.865,0,0
763.38,1,-0.025,-0.018,0.002,-0.011,-0.019,0.008,-1.547,0.005,1.865,0,0
763.48,1,-0.003,-0.006,0.017,-0.016,-0.017,0.006,-1.549,0.005,1.865,0,0
763.58,1,-0.021,-0.01,0.016,-0.014,-0.006,0.017,-1.553,0.002,1.865,0,0
763.68,1,-0.005,-0.022,0.005,-0.006,-0.014,0.011,-1.554,0.004,1.865,0,0
763.78,1,0.021,-0.034,0.016,-0.009,-0.024,0.01,-1.554,0.004,1.865,0,0
763.89,1,0.001,-0.027,0.013,0.013,-0.027,0.017,-1.557,0.005,1.865,0,0
763.98,1,-0.042,-0.006,0.029,-0.016,-0.015,0.018,-1.561,0.004,1.865,0,0
764.08,1,-0.005,0.003,0.011,-0.008,-0.012,0.018,-1.562,0.003,1.864,0,0
764.18,1,0.001,0.026,0.033,-0.015,0.007,0.023,-1.562,0.004,1.864,0,0
764.29,1,-0.031,0,-0.007,-0.007,0.006,0.014,-1.562,0.008,1.864,0,0
764.39,1,-0.008,-0.011,0.035,-0.029,0.001,0.015,-1.563,0.01,1.863,0,0
764.48,1,-0.031,0.003,0.036,-0.016,0.005,0.029,-1.566,0.01,1.862,0,0
764.58,1,0.023,-0.016,0.023,0,-0.009,0.029,-1.566,0.004,1.862,0,0
764.69,1,0.025,0.018,0.03,0.014,-0.001,0.027,-1.567,0.004,1.861,0,0
764.78,1,0.012,0.015,0.018,0.022,0.011,0.027,-1.568,0.005,1.861,0,0
764.88,1,-0.019,-0.002,0.032,-0.007,0.009,0.02,-1.57,0.007,1.86,0,0
764.98,1,-0.025,0.016,0.037,-0.015,0.007,0.034,-1.573,0.008,1.859,0,0
765.09,1,0.022,0.001,0.037,-0.001,0.012,0.037,-1.575,0.005,1.858,0,0
765.19,1,-0.024,0.008,0.03,-0.001,0,0.034,-1.577,0.003,1.857,0,0
765.28,1,-0.029,0.009,0.038,-0.023,0.007,0.034,-1.58,0.003,1.856,0,0
765.39,1,0.004,0.006,0.024,-0.003,0.005,0.031,-1.582,0.001,1.855,0,0
765.48,1,0.003,0.028,0.029,-0.016,0.022,0.024,-1.583,0,1.854,0,0
765.6,1,-0.027,0.003,0.007,-0.005,0.009,0.025,-1.586,-0.001,1.853,0,0
765.68,1,-0.02,0.017,0.024,-0.018,0.012,0.017,-1.59,-0.002,1.852,0,0
765.79,1,-0.01,0.041,0.026,-0.016,0.024,0.022,-1.591,-0.005,1.851,0,0
765.88,1,-0.017,0.017,0.004,-0.014,0.024,0.019,-1.59,-0.006,1.85,0,0
765.99,1,-0.008,0.007,-0.023,-0.018,0.018,-0.004,-1.587,-0.008,1.849,0,0
766.08,1,-0.007,0.001,-0.017,-0.003,0.008,-0.011,-1.586,-0.008,1.848,0,0
766.19,1,-0.011,-0.013,-0.018,-0.016,0.003,-0.018,-1.586,-0.008,1.847,0,0
766.29,1,-0.051,0.017,-0.014,-0.014,-0.006,-0.014,-1.586,-0.005,1.846,0,0
766.39,1,-0.005,0.011,-0.043,-0.025,0.01,-0.024,-1.584,-0.006,1.845,0,0
766.49,1,0.026,0.011,-0.028,0.004,0.011,-0.027,-1.581,-0.009,1.844,0,0
766.59,1,-0.01,0.013,-0.03,0.001,0.013,-0.032,-1.578,-0.011,1.842,0,0
766.7,1,-0.015,0.021,-0.027,-0.013,0.016,-0.03,-1.574,-0.011,1.841,0,0
766.79,1,-0.03,0.004,-0.029,-0.014,0.015,-0.031,-1.569,-0.011,1.84,0,0
766.89,1,-0.028,-0.006,-0.033,-0.03,0.009,-0.035,-1.567,-0.011,1.839,0,0
766.99,1,-0.038,-0.008,-0.02,-0.031,-0.004,-0.025,-1.565,-0.014,1.838,0,0
767.09,1,-0.003,-0.023,-0.012,-0.026,-0.012,-0.02,-1.564,-0.013,1.837,0,0
767.19,1,0.005,-0.003,-0.04,-0.001,-0.015,-0.022,-1.563,-0.015,1.837,0,0
767.29,1,0.019,0.036,-0.016,0.011,0.009,-0.027,-1.563,-0.017,1.836,0,0
767.39,1,-0.027,0.033,-0.019,-0.007,0.022,-0.023,-1.56,-0.018,1.835,0,0
767.49,1,-0.017,-0.001,-0.04,-0.023,0.019,-0.025,-1.56,-0.017,1.834,0,0
767.59,1,-0.006,0.006,-0.025,-0.013,0.007,-0.03,-1.558,-0.017,1.833,0,0
767.69,1,0.036,0.019,-0.013,0.025,0.01,-0.016,-1.556,-0.016,1.831,0,0
767.79,1,0.014,-0.005,-0.028,0.014,0.014,-0.025,-1.553,-0.018,1.83,0,0
767.89,1,0.022,-0.004,-0.023,0.016,-0.004,-0.027,-1.55,-0.018,1.829,0,0
767.99,1,-0.028,0.02,-0.021,-0.004,0.008,-0.024,-1.549,-0.02,1.829,0,0
768.09,1,-0.058,-0.003,-0.019,-0.028,0.008,-0.02,-1.547,-0.021,1.828,0,0
768.2,1,0.001,-0.021,-0.015,-0.024,-0.008,-0.015,-1.546,-0.02,1.827,0,0
768.29,1,-0.022,-0.011,-0.036,-0.014,-0.012,-0.026,-1.545,-0.022,1.826,0,0
768.39,1,0.009,-0.012,-0.018,-0.013,-0.011,-0.025,-1.542,-0.021,1.825,0,0
768.5,1,-0.028,-0.007,-0.037,-0.007,-0.012,-0.026,-1.54,-0.021,1.825,0,0
768.59,1,-0.022,-0.001,-0.025,-0.026,-0.004,-0.029,-1.538,-0.019,1.824,0,0
768.7,1,-0.035,-0.005,-0.031,-0.029,-0.002,-0.031,-1.536,-0.019,1.824,0,0
768.79,1,-0.006,0.017,-0.032,-0.016,-0.004,-0.025,-1.536,-0.02,1.823,0,0
768.89,1,0.074,-0.002,0.038,0.021,0.009,-0.008,-1.536,-0.019,1.822,0,0
768.99,1,0.001,0.006,-0.035,0.026,0.008,-0.008,-1.533,-0.019,1.821,0,0
769.09,1,-0.017,-0.005,-0.01,0.006,-0.003,-0.014,-1.533,-0.022,1.819,0,0
769.19,1,-0.031,0.019,-0.012,-0.02,0.009,-0.012,-1.534,-0.025,1.817,0,0
769.3,1,-0.007,0.013,-0.014,-0.014,0.013,-0.011,-1.535,-0.027,1.815,0,0
769.39,1,0.003,0.005,-0.004,-0.008,0.014,-0.014,-1.533,-0.027,1.814,0,0
769.5,1,-0.007,-0.013,-0.005,-0.003,-0.004,-0.005,-1.533,-0.027,1.813,0,0
769.59,1,-0.021,-0.003,-0.005,-0.012,-0.009,-0.008,-1.533,-0.028,1.812,0,0
769.7,1,-0.01,0.018,0.005,-0.016,0.007,0.001,-1.532,-0.03,1.811,0,0
769.79,1,0.01,-0.013,0.007,-0.004,-0.001,0.004,-1.532,-0.028,1.811,0,0
769.9,1,0.004,-0.017,-0.017,0.003,-0.01,-0.007,-1.53,-0.026,1.811,0,0
770,1,-0.008,-0.018,-0.01,0.003,-0.013,-0.006,-1.53,-0.026,1.811,0,0
770.1,1,-0.059,-0.022,-0.006,-0.023,-0.016,-0.01,-1.53,-0.025,1.811,0,0
770.19,1,-0.008,-0.032,0.01,-0.028,-0.025,0,-1.53,-0.022,1.81,0,0
770.29,1,0.01,-0.017,-0.008,-0.008,-0.027,-0.002,-1.53,-0.019,1.81,0,0
770.4,1,-0.01,-0.008,0.002,-0.003,-0.016,-0.001,-1.531,-0.019,1.81,0,0
770.5,1,-0.02,-0.028,0.027,-0.022,-0.013,0.01,-1.532,-0.018,1.81,0,0
770.6,1,0.028,0.014,0.011,0.005,-0.008,0.016,-1.534,-0.016,1.81,0,0
770.7,1,0.019,0.002,0.008,0.016,0.003,0.009,-1.532,-0.015,1.81,0,0
770.81,1,0.022,-0.001,0.01,0.023,-0.003,0.012,-1.533,-0.014,1.809,0,0
771,1,-0.041,0.018,0.017,-0.014,0.006,0.012,-1.532,-0.015,1.808,0,0
771.1,1,-0.036,0.025,0.024,-0.028,0.015,0.019,-1.533,-0.019,1.807,0,0
771.2,1,-0.03,0.013,0.028,-0.033,0.019,0.023,-1.537,-0.02,1.807,0,0
771.3,1,-0.027,-0.014,0.029,-0.033,0.001,0.025,-1.54,-0.016,1.806,0,0
771.41,1,-0.026,-0.001,0.026,-0.025,0,0.029,-1.542,-0.018,1.805,0,0
771.5,1,-0.017,0.012,0.034,-0.025,0.004,0.029,-1.545,-0.019,1.804,0,0
771.6,1,-0.003,0,0.03,-0.015,0.003,0.029,-1.546,-0.018,1.803,0,0
771.7,1,-0.01,-0.005,0.026,-0.013,-0.002,0.029,-1.55,-0.017,1.803,0,0
771.81,1,-0.024,-0.015,0.023,-0.014,-0.007,0.026,-1.551,-0.017,1.802,0,0
771.9,1,0.026,-0.01,0.038,0.006,-0.011,0.029,-1.553,-0.017,1.801,0,0
772.01,1,-0.012,-0.014,0.02,0.001,-0.01,0.026,-1.553,-0.019,1.801,0,0
772.1,1,0.01,-0.002,0.028,0.004,-0.009,0.026,-1.554,-0.016,1.8,0,0
772.2,1,-0.023,-0.001,0.014,-0.009,-0.005,0.025,-1.556,-0.016,1.799,0,0
772.31,1,-0.035,0.031,0.035,-0.023,0.014,0.024,-1.558,-0.016,1.799,0,0
772.41,1,0.019,0.006,0.03,-0.003,0.013,0.03,-1.561,-0.015,1.798,0,0
772.5,1,-0.013,-0.009,0.025,-0.005,0.002,0.028,-1.563,-0.015,1.797,0,0
772.61,1,-0.037,0.009,0.025,-0.021,0.001,0.025,-1.564,-0.016,1.797,0,0
772.7,1,-0.004,0.005,0.029,-0.024,0.006,0.027,-1.569,-0.014,1.796,0,0
772.8,1,-0.018,0.024,0.005,-0.008,0.011,0.021,-1.57,-0.015,1.795,0,0
772.9,1,0.005,0.022,0.023,-0.009,0.02,0.015,-1.571,-0.015,1.795,0,0
773,1,-0.028,0.038,0.008,-0.013,0.029,0.017,-1.573,-0.016,1.794,0,0
773.1,1,0.004,0.005,0.015,-0.007,0.019,0.015,-1.575,-0.016,1.794,0,0
773.21,1,-0.008,0.018,0.013,-0.004,0.019,0.012,-1.576,-0.016,1.793,0,0
773.31,1,0.018,-0.03,0.026,0.005,-0.004,0.016,-1.575,-0.018,1.792,0,0
773.4,1,0.006,-0.023,0.006,0.007,-0.016,0.018,-1.573,-0.02,1.792,0,0
773.5,1,-0.009,-0.023,0.016,0,-0.026,0.011,-1.574,-0.02,1.791,0,0
773.6,1,-0.024,0.007,0.007,-0.014,-0.007,0.011,-1.577,-0.02,1.791,0,0
773.71,1,0.014,-0.032,0.026,-0.001,-0.014,0.018,-1.578,-0.019,1.791,0,0
773.81,1,-0.016,-0.025,0.02,-0.007,-0.022,0.02,-1.579,-0.015,1.791,0,0
773.91,1,-0.014,0.009,0.004,-0.011,-0.011,0.014,-1.578,-0.014,1.791,0,0
774,1,0.021,0.022,0.003,-0.009,0.01,0.006,-1.579,-0.013,1.791,0,0
774.1,1,-0.025,0.013,-0.004,0.002,0.013,0.003,-1.58,-0.013,1.791,0,0
774.2,1,0.002,-0.013,0.009,-0.009,0.003,0.001,-1.581,-0.014,1.791,0,0
774.31,1,-0.041,-0.018,-0.002,-0.02,-0.007,0.006,-1.582,-0.013,1.791,0,0
774.41,1,-0.033,-0.017,-0.002,-0.023,-0.018,-0.001,-1.583,-0.013,1.791,0,0
774.51,1,-0.016,0.002,-0.001,-0.028,-0.009,-0.002,-1.584,-0.012,1.791,0,0
774.61,1,0,-0.011,-0.003,-0.013,-0.012,-0.001,-1.583,-0.012,1.791,0,0
774.71,1,0.032,-0.026,-0.021,0.007,-0.017,-0.008,-1.582,-0.013,1.79,0,0
774.81,1,0.01,0.025,0.003,0.016,0.003,-0.009,-1.58,-0.017,1.79,0,0
774.91,1,-0.047,0.01,-0.005,-0.013,0.01,-0.004,-1.581,-0.019,1.789,0,0
775.01,1,-0.041,0.009,-0.003,-0.03,0.007,-0.002,-1.582,-0.019,1.79,0,0
775.12,1,0.02,-0.001,0.012,-0.016,0.006,0.002,-1.585,-0.02,1.789,0,0
775.21,1,0.009,0.035,0.006,0.01,0.014,0.006,-1.585,-0.02,1.788,0,0
775.31,1,0.006,0.03,0.009,0.001,0.03,0.005,-1.585,-0.023,1.788,0,0
775.41,1,-0.016,0.008,-0.011,-0.002,0.019,0.001,-1.586,-0.024,1.787,0,0
775.51,1,-0.014,0.015,0.021,-0.013,0.012,0.006,-1.585,-0.027,1.785,0,0
775.62,1,-0.027,0.014,-0.012,-0.014,0.017,0.002,-1.586,-0.03,1.784,0,0
775.72,1,-0.027,0.031,0.002,-0.025,0.021,-0.001,-1.586,-0.029,1.783,0,0
775.81,1,0.012,0.023,0.008,-0.006,0.024,0.002,-1.585,-0.029,1.783,0,0
775.91,1,0.01,0.016,-0.001,0.003,0.021,0.005,-1.585,-0.029,1.782,0,0
776.01,1,0.003,-0.007,0.004,0.001,0.008,0.003,-1.584,-0.029,1.781,0,0
776.11,1,-0.035,0.005,0.004,-0.011,0.003,0.004,-1.583,-0.03,1.78,0,0
776.22,1,0.015,-0.013,0.016,-0.007,-0.003,0.007,-1.583,-0.03,1.779,0,0
776.31,1,0.011,0.011,-0.001,0.006,-0.002,0.007,-1.583,-0.031,1.779,0,0
776.41,1,-0.01,0,-0.002,0.002,0.004,0.002,-1.583,-0.032,1.779,0,0
776.51,1,-0.063,0.001,-0.001,-0.019,0.003,0,-1.585,-0.03,1.778,0,0
776.61,1,-0.013,-0.025,0.01,-0.035,-0.008,0.002,-1.586,-0.027,1.778,0,0
776.71,1,-0.016,-0.014,0.005,-0.026,-0.015,0.006,-1.585,-0.024,1.778,0,0
776.82,1,-0.004,-0.02,-0.005,-0.013,-0.018,0.001,-1.584,-0.023,1.777,0,0
776.91,1,0.022,-0.008,0.002,0.009,-0.015,0.001,-1.584,-0.024,1.777,0,0
777.02,1,-0.034,0.022,0.001,-0.007,0.004,0,-1.584,-0.023,1.777,0,0
777.11,1,-0.021,0.004,-0.006,-0.016,0.008,-0.002,-1.583,-0.023,1.777,0,0
777.21,1,-0.034,-0.023,0.003,-0.032,-0.004,-0.001,-1.584,-0.02,1.776,0,0
777.31,1,0,-0.01,0.004,-0.019,-0.012,0.005,-1.585,-0.022,1.776,0,0
777.42,1,-0.002,0.008,0.003,-0.009,-0.001,0,-1.586,-0.023,1.776,0,0
777.52,1,0.019,0.012,-0.003,0.008,0.004,-0.002,-1.586,-0.024,1.776,0,0
777.62,1,0.003,-0.004,-0.006,0.006,0.001,0,-1.585,-0.025,1.776,0,0
777.72,1,-0.045,-0.045,-0.008,-0.01,-0.021,-0.007,-1.584,-0.023,1.776,0,0
777.81,1,0.01,-0.004,0.004,-0.016,-0.018,-0.003,-1.585,-0.023,1.776,0,0
777.91,1,-0.024,-0.021,-0.006,-0.003,-0.021,0,-1.585,-0.021,1.776,0,0
